0.24,1.39,0.95
0.22,1.34,0.95
0.20,1.30,0.95
0.18,1.26,0.94
0.20,1.19,0.93
0.20,1.18,0.92
0.20,1.17,0.90
0.19,1.18,0.87
0.18,1.20,0.83
0.17,1.21,0.81
0.16,1.21,0.79
0.15,1.21,0.76
0.17,1.23,0.68
0.18,1.25,0.65
0.20,1.28,0.62
0.22,1.31,0.59
0.22,1.34,0.57
0.21,1.37,0.57
0.22,1.39,0.56
0.23,1.41,0.55
0.22,1.41,0.51
0.21,1.41,0.49
0.19,1.40,0.46
0.17,1.40,0.42
0.15,1.40,0.38
0.14,1.41,0.34
0.13,1.41,0.30
0.11,1.41,0.27
0.09,1.40,0.23
0.03,1.37,0.17
-0.00,1.35,0.14
-0.04,1.32,0.11
-0.06,1.29,0.09
-0.09,1.27,0.06
-0.11,1.26,0.04
-0.13,1.25,0.01
-0.14,1.25,-0.02
-0.13,1.25,-0.05
-0.10,1.27,-0.16
-0.10,1.29,-0.23
-0.11,1.32,-0.29
-0.12,1.36,-0.36
-0.14,1.40,-0.44
-0.17,1.45,-0.51
-0.21,1.49,-0.59
-0.23,1.54,-0.68
-0.29,1.60,-0.75
-0.37,1.72,-0.89
-0.41,1.81,-0.97
-0.45,1.88,-1.05
-0.50,1.92,-1.11
-0.56,1.95,-1.17
-0.63,1.97,-1.21
-0.70,1.98,-1.25
-0.77,1.97,-1.28
-0.84,1.93,-1.31
-0.96,1.76,-1.31
-1.03,1.73,-1.33
-1.09,1.73,-1.31
-1.16,1.73,-1.27
-1.23,1.73,-1.21
-1.30,1.76,-1.14
-1.39,1.80,-1.08
-1.50,1.85,-0.99
-1.68,1.94,-0.76
-1.75,1.97,-0.62
-1.86,2.01,-0.48
-1.96,2.04,-0.35
-2.08,2.05,-0.22
-2.19,2.05,-0.07
-2.28,2.04,0.06
-2.33,2.06,0.19
-2.36,2.07,0.33
-2.40,2.02,0.68
-2.36,2.00,0.79
-2.31,1.95,0.91
-2.26,1.88,0.99
-2.20,1.80,1.04
-2.10,1.71,1.07
-2.00,1.62,1.10
-1.90,1.51,1.15
-1.80,1.40,1.20
-1.62,1.22,1.25
