-5.04,0.19,0.58
-4.45,0.82,1.35
-3.76,1.13,1.49
-3.54,1.22,1.48
-4.07,0.05,0.66
-4.49,0.10,0.67
-3.31,1.28,1.35
-3.88,0.04,0.63
-4.23,0.92,1.41
-4.62,0.12,0.66
-5.22,0.20,0.56
-4.21,0.07,0.66
-4.76,0.14,0.66
-4.73,0.69,1.20
-3.18,1.31,1.31
-4.36,0.09,0.67
-2.99,1.44,1.29
-3.68,0.06,0.59
-4.93,0.62,1.14
-2.53,1.56,1.14
-5.33,0.22,0.62
-5.13,0.54,1.06
-4.61,0.74,1.27
-3.37,0.05,0.53
-2.38,1.57,1.09
-2.82,1.50,1.22
-2.67,1.54,1.18
-3.23,0.05,0.51
-2.15,1.61,0.99
-5.29,0.46,0.00
-2.60,0.01,0.41
-5.37,0.40,0.95
-5.35,0.23,0.66
-2.87,0.06,0.48
-1.92,1.65,0.87
-5.45,0.34,0.89
-5.41,0.24,0.70
-2.03,1.63,0.93
-1.79,1.64,0.80
-1.49,1.52,0.86
-3.04,0.07,0.51
-1.17,-0.47,-0.52
