-3.82,0.29,0.88
-3.63,0.43,0.97
-3.44,0.51,1.02
-3.23,0.54,1.08
-3.30,0.31,0.84
-3.63,0.23,0.91
-3.00,0.57,1.11
-3.18,0.35,0.78
-3.56,0.47,0.99
-3.78,0.22,0.92
-3.83,0.32,0.85
-3.44,0.27,0.88
-3.81,0.26,0.89
-3.74,0.40,0.91
-2.75,0.60,1.11
-3.55,0.26,0.89
-2.53,0.63,1.10
-3.04,0.39,0.75
-3.78,0.39,0.88
-2.02,0.78,0.99
-3.87,0.36,0.80
-3.84,0.39,0.85
-3.70,0.41,0.93
-2.94,0.40,0.74
-1.92,0.82,0.96
-2.36,0.67,1.09
-2.23,0.71,1.07
-2.87,0.40,0.71
-1.81,0.85,0.93
-3.90,0.39,0.82
-2.23,0.44,0.59
-3.94,0.41,0.83
-3.89,0.39,0.75
-2.47,0.40,0.64
-1.57,0.89,0.86
-3.97,0.43,0.83
-3.94,0.41,0.72
-1.68,0.87,0.89
-1.40,0.91,0.84
-1.05,0.94,0.72
-2.61,0.39,0.66
-1.24,0.51,0.09
