-3.85,0.29,0.72
-3.47,0.68,1.18
-3.13,0.74,1.22
-2.88,0.77,1.22
-3.09,0.14,0.59
-3.66,0.14,0.76
-2.75,0.82,1.16
-2.96,0.15,0.56
-3.38,0.70,1.19
-3.73,0.19,0.74
-3.89,0.34,0.71
-3.20,0.13,0.62
-3.79,0.24,0.72
-3.77,0.66,1.07
-2.65,0.86,1.12
-3.51,0.11,0.72
-2.53,0.92,1.09
-2.80,0.16,0.53
-3.83,0.67,1.04
-2.11,1.02,0.87
-3.92,0.40,0.71
-3.88,0.66,1.00
-3.61,0.65,1.16
-2.64,0.19,0.49
-2.04,1.05,0.85
-2.42,0.95,1.05
-2.19,0.99,0.91
-2.50,0.23,0.45
-1.95,1.08,0.82
-3.98,0.58,0.93
-2.04,0.36,0.45
-4.05,0.55,0.90
-3.98,0.44,0.73
-2.30,0.28,0.40
-1.77,1.11,0.77
-4.10,0.55,0.87
-4.08,0.50,0.77
-1.86,1.10,0.79
-1.62,1.10,0.71
-1.16,0.99,0.65
-2.40,0.25,0.43
-1.34,0.64,0.21
