-4.11,0.39,0.89
-3.90,0.74,0.72
-3.69,0.74,0.79
-3.58,0.74,0.82
-3.38,0.45,1.09
-3.69,0.47,1.10
-3.44,0.75,0.83
-3.22,0.44,1.03
-3.77,0.74,0.77
-3.89,0.41,0.97
-4.17,0.41,0.86
-3.49,0.47,1.12
-4.02,0.39,0.93
-4.01,0.69,0.68
-3.29,0.77,0.84
-3.57,0.49,1.12
-3.15,0.81,0.87
-3.06,0.45,0.96
-4.06,0.66,0.66
-2.60,0.92,1.01
-4.19,0.44,0.86
-4.12,0.64,0.64
-3.94,0.71,0.70
-2.94,0.45,0.90
-2.46,0.92,1.04
-3.00,0.84,0.89
-2.86,0.87,0.91
-2.84,0.45,0.82
-2.33,0.92,1.04
-4.15,0.63,0.64
-2.18,0.48,0.44
-4.15,0.64,0.62
-4.17,0.46,0.88
-2.44,0.47,0.57
-2.10,0.89,1.06
-4.14,0.67,0.59
-4.18,0.49,0.87
-2.22,0.91,1.04
-1.87,0.88,1.01
-1.35,0.95,0.89
-2.57,0.46,0.64
-0.91,0.29,-0.15
