-0.41,1.26,1.26
-0.34,1.34,1.37
-0.25,1.42,1.46
-0.20,1.50,1.51
-0.16,1.61,1.53
-0.07,1.80,1.49
0.02,1.89,1.46
0.10,1.96,1.43
0.14,1.98,1.37
0.20,1.97,1.31
0.27,1.93,1.28
0.30,1.89,1.23
0.30,1.85,1.17
0.29,1.81,1.11
0.29,1.68,0.99
0.30,1.59,0.93
0.32,1.50,0.88
0.34,1.42,0.83
0.36,1.36,0.79
0.36,1.31,0.77
0.38,1.29,0.74
0.39,1.28,0.72
0.39,1.28,0.70
0.42,1.30,0.65
0.45,1.28,0.63
0.48,1.27,0.63
0.51,1.26,0.60
0.52,1.28,0.57
0.53,1.32,0.55
0.54,1.35,0.54
0.53,1.38,0.51
0.52,1.39,0.50
0.50,1.39,0.47
0.47,1.39,0.46
0.43,1.41,0.45
0.39,1.43,0.44
0.36,1.45,0.43
0.32,1.45,0.43
0.30,1.43,0.44
0.28,1.41,0.44
0.23,1.35,0.43
0.22,1.31,0.43
0.21,1.27,0.43
0.20,1.22,0.42
0.18,1.18,0.41
0.17,1.14,0.39
0.16,1.10,0.36
0.14,1.07,0.33
0.11,1.04,0.30
0.05,0.99,0.22
0.02,0.97,0.18
-0.00,0.94,0.15
-0.01,0.92,0.12
-0.01,0.91,0.07
0.00,0.89,0.04
0.00,0.88,0.01
