0.12,1.38,0.70
0.11,1.39,0.70
0.12,1.45,0.69
0.13,1.47,0.70
0.13,1.47,0.71
0.12,1.46,0.71
0.10,1.45,0.72
0.07,1.45,0.71
0.04,1.47,0.71
0.02,1.48,0.70
-0.00,1.50,0.70
-0.02,1.48,0.68
-0.04,1.46,0.66
-0.06,1.45,0.64
-0.06,1.43,0.62
-0.05,1.41,0.60
-0.03,1.41,0.57
-0.03,1.41,0.54
-0.01,1.42,0.51
0.01,1.40,0.43
0.02,1.39,0.38
0.03,1.39,0.33
0.03,1.40,0.28
0.02,1.41,0.22
0.02,1.42,0.16
0.03,1.43,0.09
0.02,1.43,0.03
0.01,1.42,-0.03
-0.04,1.37,-0.12
-0.06,1.34,-0.16
-0.08,1.31,-0.19
-0.12,1.28,-0.23
-0.14,1.24,-0.28
-0.17,1.20,-0.31
-0.19,1.16,-0.34
-0.20,1.12,-0.36
-0.19,1.05,-0.42
-0.18,1.01,-0.46
-0.18,0.97,-0.49
-0.20,0.93,-0.52
-0.21,0.90,-0.56
-0.24,0.89,-0.60
-0.25,0.89,-0.67
-0.25,0.91,-0.74
-0.26,0.97,-0.86
-0.29,0.99,-0.92
-0.32,1.03,-0.96
-0.36,1.10,-1.01
-0.41,1.20,-1.08
-0.46,1.29,-1.14
-0.51,1.38,-1.18
-0.58,1.46,-1.21
-0.65,1.53,-1.24
-0.78,1.60,-1.25
-0.86,1.62,-1.25
-0.90,1.67,-1.23
-0.96,1.70,-1.19
-1.03,1.74,-1.16
-1.11,1.78,-1.10
-1.19,1.82,-1.04
-1.30,1.84,-0.98
-1.41,1.88,-0.91
-1.58,1.94,-0.77
-1.66,1.97,-0.70
-1.73,2.00,-0.63
-1.78,2.02,-0.55
-1.85,2.04,-0.47
-1.92,2.04,-0.38
-1.97,2.04,-0.33
-2.02,2.03,-0.26
-2.11,2.00,-0.08
-2.13,1.99,0.00
-2.15,1.96,0.09
-2.16,1.93,0.17
-2.15,1.90,0.24
-2.13,1.85,0.31
-2.10,1.80,0.37
-2.07,1.76,0.43
-1.94,1.66,0.56
-1.87,1.61,0.60
-1.79,1.55,0.65
-1.72,1.49,0.71
-1.64,1.41,0.79
-1.58,1.32,0.88
-1.53,1.24,0.95
-1.46,1.17,0.00
-1.39,1.11,1.04
-1.28,1.04,1.11
-1.23,1.00,1.15
-1.18,0.97,1.18
-1.16,0.92,1.22
-1.13,0.89,1.26
-1.13,0.87,1.30
-1.13,0.86,1.34
-1.13,0.86,1.38
-1.12,0.87,1.42
-1.13,0.88,1.52
-1.14,0.91,1.56
-1.17,0.94,1.62
-1.21,0.98,1.70
-1.25,1.00,1.79
-1.30,0.00,1.85
-1.36,0.98,1.92
-1.44,1.00,2.03
-1.50,1.01,2.06
-1.57,1.02,2.09
-1.68,1.06,2.12
-1.79,1.13,2.17
-1.91,1.20,2.20
-2.01,1.31,2.21
-2.13,1.43,2.25
-2.25,1.55,2.27
-2.37,1.68,2.29
-2.68,1.91,2.32
-2.84,2.08,2.33
-2.97,2.26,2.33
-3.07,2.45,2.32
-3.15,2.59,2.32
-3.23,2.67,2.28
-3.33,2.71,2.21
-3.43,2.71,2.14
-3.67,2.81,1.96
-3.75,2.86,1.86
-3.82,2.88,1.76
-3.89,2.89,1.69
-3.95,2.91,1.64
-4.03,2.92,1.61
-4.13,2.93,1.59
-4.21,2.93,1.56
-4.32,2.99,1.54
-4.34,3.06,1.54
-4.33,3.13,1.51
