-5.23,2.70,1.67
-4.27,1.72,2.71
-3.67,1.47,2.78
-3.50,1.39,2.78
-4.13,2.61,1.36
-4.58,2.62,1.46
-3.28,1.31,2.67
-4.08,2.59,1.30
-3.84,1.52,2.75
-4.67,2.60,1.52
-5.47,2.81,1.62
-4.24,2.63,1.39
-4.94,2.62,1.65
-4.73,1.95,2.69
-3.02,1.22,2.52
-4.43,2.63,1.40
-2.74,1.13,2.32
-4.03,2.60,1.24
-4.95,2.05,2.65
-2.13,1.08,1.69
-5.45,2.90,1.54
-5.12,2.14,2.60
-4.51,1.84,2.70
-4.01,2.62,1.19
-1.86,1.06,1.27
-2.49,1.08,2.10
-2.28,1.07,1.89
-4.01,2.61,1.11
-1.74,1.02,1.11
-5.25,2.25,2.54
-3.98,2.17,0.80
-5.36,2.38,2.43
-5.34,2.90,1.53
-4.01,2.43,0.91
-1.54,0.00,0.90
-5.44,2.51,2.29
-5.37,2.84,1.57
-1.64,1.00,0.99
-1.37,0.00,0.78
-1.02,0.99,0.68
-3.00,2.52,0.96
-3.48,1.05,0.09
