-6.73,2.59,1.12
-5.23,1.31,2.28
-4.69,1.17,2.29
-4.45,1.16,2.26
-5.74,2.44,0.88
-6.21,2.54,0.94
-4.30,1.17,2.26
-5.63,2.39,0.88
-4.95,1.22,2.30
-6.40,2.56,0.99
-6.85,2.56,1.29
-5.83,2.48,0.89
-6.58,2.57,1.04
-5.83,1.45,2.23
-4.24,1.18,2.23
-6.07,2.53,0.92
-3.96,1.05,2.03
-5.53,2.32,0.89
-6.60,1.58,2.09
-3.27,0.68,1.83
-6.84,2.51,1.40
-6.89,1.64,2.01
-5.52,1.40,2.25
-5.43,2.26,0.86
-3.07,0.64,1.79
-3.74,0.92,1.92
-3.51,0.78,1.88
-5.32,2.18,0.80
-2.96,0.62,1.76
-6.97,1.75,1.93
-4.66,1.96,0.35
-7.00,1.89,1.83
-7.06,2.39,1.37
-5.07,2.10,0.62
-2.78,0.58,1.72
-7.04,1.99,1.73
-7.10,2.33,1.39
-2.87,0.61,1.73
-2.44,0.43,1.69
-2.03,0.35,1.67
-5.17,2.13,0.72
-4.12,0.06,-0.63
