-5.80,3.70,1.31
-4.97,2.60,1.94
-4.82,2.38,1.80
-4.67,2.13,1.75
-4.94,3.83,0.76
-5.51,3.93,0.94
-4.41,1.87,1.63
-4.68,3.66,0.59
-4.87,2.54,1.87
-5.61,3.87,1.18
-5.91,3.58,1.36
-5.06,3.87,0.86
-5.71,3.78,1.31
-5.16,2.58,1.97
-4.13,1.64,1.54
-5.30,3.89,0.90
-3.70,1.38,1.39
-4.58,3.59,0.52
-5.27,2.60,1.96
-3.36,1.07,1.34
-6.01,3.46,1.40
-5.57,2.72,1.87
-5.08,2.59,1.97
-4.48,3.54,0.43
-3.17,0.92,1.31
-3.57,1.30,1.34
-3.48,1.20,1.34
-4.40,3.47,0.37
-2.96,0.75,1.29
-5.75,2.81,1.84
-4.14,2.91,0.10
-5.87,2.89,1.81
-6.15,3.19,1.48
-4.29,3.28,0.26
-2.36,0.52,1.27
-5.99,2.92,1.78
-6.16,3.08,1.52
-2.74,0.61,1.28
-2.05,0.51,1.33
-1.45,0.50,1.40
-4.34,3.39,0.32
-3.53,0.51,-0.74
